"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1940","RT @gp_pulipaka: Coursera Practical Machine Learning Final Project. #BigData #MachineLearning #DataScience #AI #RStats #RLang
https://t.co/…",FALSE,0,NA,2018-01-29 12:08:11,FALSE,NA,"957948485738807296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdFlanigan1",12,TRUE,FALSE,NA,NA
"1941","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:07:56,FALSE,NA,"957948421175836673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelMalksey",179,TRUE,FALSE,NA,NA
"1942","RT @DeepLearn007: Taking Machine Learning to the Edge {onto the device}
#AI #MachineLearning #BigData #ML #IoT #EdgeComputing #tech 
https:…",FALSE,0,NA,2018-01-29 12:07:53,FALSE,NA,"957948408773447680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",177,TRUE,FALSE,NA,NA
"1943","Deep Learning A-Z: Hands-On Artificial Neural Networks https://t.co/MeHi6hFP5X #machinelearning",FALSE,0,NA,2018-01-29 12:07:51,FALSE,NA,"957948401806651392",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",3,FALSE,FALSE,NA,NA
"1944","Machine Learning with Python: Data Science for Beginners https://t.co/QG8x8uWx7u #machinelearning",FALSE,0,NA,2018-01-29 12:07:51,FALSE,NA,"957948400544157696",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",2,FALSE,FALSE,NA,NA
"1945","RT @DeepLearn007: Data Convergence; The Role of Machine Learning in Retail
#AI #MachineLearning #BigData #ML #IoT #retail #tech 
https://t.…",FALSE,0,NA,2018-01-29 12:07:32,FALSE,NA,"957948321221488640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",147,TRUE,FALSE,NA,NA
"1946","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:07:22,FALSE,NA,"957948278624149506",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ratcthre",188,TRUE,FALSE,NA,NA
"1947","RT @DeepLearn007: 8 Top CES 2018 Takeaways: What's Next for IoT, VR, Autonomous Cars and More
#AI #MachineLearning #Robotics #IoT #ML #AR #…",FALSE,0,NA,2018-01-29 12:07:14,FALSE,NA,"957948245388550145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",164,TRUE,FALSE,NA,NA
"1948","RT @DeepLearn007: Enterprise IoT Scenarios To Jumpstart Your Connected Devices Strategy
Image Janakiram MSV 
#AI #MachineLearning #BigData…",FALSE,0,NA,2018-01-29 12:06:44,FALSE,NA,"957948122029805568",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",122,TRUE,FALSE,NA,NA
"1949","RT @DeepLearn007: Enterprise IoT Scenarios To Jumpstart Your Connected Devices Strategy
Image Janakiram MSV 
#AI #MachineLearning #BigData…",FALSE,0,NA,2018-01-29 12:06:43,FALSE,NA,"957948118691188738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",122,TRUE,FALSE,NA,NA
"1950","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:06:22,FALSE,NA,"957948029096660992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ratcthre",179,TRUE,FALSE,NA,NA
"1951","RT @sethjuarez: Learn all about #DataScience VMs for #MachineLearning on this new episode of the AI Show: https://t.co/McU7QbDHl2 https://t…",FALSE,0,NA,2018-01-29 12:06:11,FALSE,NA,"957947983848443904",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Woody_MS_Bloke",25,TRUE,FALSE,NA,NA
"1952","Global Earthquake Magnitude Data Analysis with R #DataScience #DataMining #MachineLearning #BigData #Data… https://t.co/Qe9r56QGFp",FALSE,0,NA,2018-01-29 12:06:05,TRUE,NA,"957947958934327296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EngBigData",0,FALSE,FALSE,NA,NA
"1953","RT @DeepLearn007: Why you need to design for analytics to succeed at IoT
#AI #MachineLearning #IoT #ML #tech 
https://t.co/ZSviT7ddrs https…",FALSE,0,NA,2018-01-29 12:06:05,FALSE,NA,"957947955994136576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",113,TRUE,FALSE,NA,NA
"1954","RT @DeepLearn007: BCG: The build or buy dilemma in AI 
Image BCG 
#AI #MachineLearning #BigData #Fintech #ML #HealthTech #tech 
https://t.c…",FALSE,0,NA,2018-01-29 12:05:39,FALSE,NA,"957947848389287936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",135,TRUE,FALSE,NA,NA
"1955","RT @IainLJBrown: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/pQmljoANnx…",FALSE,0,NA,2018-01-29 12:05:35,FALSE,NA,"957947831888723968",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">new-app-test</a>","RobynPope83",18,TRUE,FALSE,NA,NA
"1956","RT @DeepLearn007: How Big Data Is Empowering AI and Machine Learning at Scale
#AI #MachineLearning #DeepLearning #BigData #Fintech #Insurte…",FALSE,0,NA,2018-01-29 12:05:27,FALSE,NA,"957947796388229121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",145,TRUE,FALSE,NA,NA
"1957","AI is working to help end world hunger, and our planet at the same time! #AI #machinelearning #Robotics #Future… https://t.co/sNOhjImByv",FALSE,0,NA,2018-01-29 12:05:10,TRUE,NA,"957947725483474944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cccl_social",0,FALSE,FALSE,NA,NA
"1958","Keep your eyes on @AMD's #Vega GPU - it'll be everywhere soon! Its Instinct chip is even heading to #machinelearning https://t.co/VWpAX1fJqX",FALSE,0,NA,2018-01-29 12:05:09,FALSE,NA,"957947722362912769",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","g2_digital",0,FALSE,FALSE,NA,NA
"1959","RT @stefanotempesta: Slide deck of my presentation about #MachineLearning at Global #Dynamics365 Bootcamp #London #MSDYN365 
https://t.co/b…",FALSE,0,NA,2018-01-29 12:05:08,FALSE,NA,"957947720312000513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtholyMardies",4,TRUE,FALSE,NA,NA
"1960","RT @DeepLearn007: 5 Ways AI is Revolutionizing the Finance Industry
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/PY5wUd8R…",FALSE,0,NA,2018-01-29 12:05:04,FALSE,NA,"957947703299923968",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",112,TRUE,FALSE,NA,NA
"1961","RT @DeepLearn007: 5 Ways AI is Revolutionizing the Finance Industry
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/PY5wUd8R…",FALSE,0,NA,2018-01-29 12:05:04,FALSE,NA,"957947699990552576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",112,TRUE,FALSE,NA,NA
"1962","3 Things About #MachineLearning Every Marketer Needs to Know

https://t.co/Ph6Q3rZZfc

@ActOnSoftware @PamellaNeely… https://t.co/rg5VNfRrse",FALSE,1,NA,2018-01-29 12:05:03,TRUE,NA,"957947696580583426",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","hervedidiercom",0,FALSE,FALSE,NA,NA
"1963","RT @DeepLearn007: MIC The Top 10 Key ICT Trends to Observe in 2018
Image MIC
#AI #MachineLearning #DeepLearning #BigData #Fintech #ML #DL #…",FALSE,0,NA,2018-01-29 12:05:01,FALSE,NA,"957947688443662338",NA,"<a href=""https://www.youtube.com/watch?v=kOdzV3B8GWQ"" rel=""nofollow"">Calcaware</a>","Calcaware",164,TRUE,FALSE,NA,NA
"1964","RT @goomedic: Top 10 Machine Learning Algorithms for Beginners
https://t.co/9yH7WTEeki
#DataScience #MachineLearning #Algorithms",FALSE,0,NA,2018-01-29 12:04:59,FALSE,NA,"957947681678282752",NA,"<a href=""https://www.youtube.com/watch?v=kOdzV3B8GWQ"" rel=""nofollow"">Calcaware</a>","Calcaware",1,TRUE,FALSE,NA,NA
"1965","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:04:56,FALSE,NA,"957947669040771072",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DrAndyPardoe",179,TRUE,FALSE,NA,NA
"1966","RT @DeepLearn007: 4 Ways machine learning is changing the marketing game
#AI #MachineLearning #Marketing #ML #DigitalMarketing #chatbots #m…",FALSE,0,NA,2018-01-29 12:04:53,FALSE,NA,"957947653425217536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedAlkemi",218,TRUE,FALSE,NA,NA
"1967","RT @DeepLearn007: MIC The Top 10 Key ICT Trends to Observe in 2018
Image MIC
#AI #MachineLearning #DeepLearning #BigData #Fintech #ML #DL #…",FALSE,0,NA,2018-01-29 12:04:31,FALSE,NA,"957947565126897665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",164,TRUE,FALSE,NA,NA
"1968","Top 10 Machine Learning Algorithms for Beginners
https://t.co/9yH7WTEeki
#DataScience #MachineLearning #Algorithms",FALSE,1,NA,2018-01-29 12:04:28,FALSE,NA,"957947551998717952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goomedic",1,FALSE,FALSE,NA,NA
"1969","10 Real-World Examples Of Machine Learning And #AI You Can Use Today https://t.co/9WJ1zP1Q5m via RedPixie #machinelearning",FALSE,0,NA,2018-01-29 12:04:13,FALSE,NA,"957947486013968384",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","swampsio",0,FALSE,FALSE,NA,NA
"1970","RT @DeepLearn007: Learning About Machine Learning  
#AI #MachineLearning #BigData #Fintech #ML #Security #tech 
https://t.co/U6IoP1fkGa htt…",FALSE,0,NA,2018-01-29 12:03:51,FALSE,NA,"957947396679495681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",129,TRUE,FALSE,NA,NA
"1971","<ed><U+00A0><U+00BD><ed><U+00B8><U+0095> an ad on Facebook. #ai #machinelearning #ml https://t.co/H8HudrlSWA",FALSE,1,NA,2018-01-29 12:03:40,FALSE,NA,"957947347111116802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xmacex",0,FALSE,FALSE,NA,NA
"1972","RT @machinelearnbot: Introduction to Thermodynamics: Transferring Energy from Here to There https://t.co/4IoXifzAR5 #machinelearning",FALSE,0,NA,2018-01-29 12:03:37,FALSE,NA,"957947335903993856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VR_AnotherWorld",3,TRUE,FALSE,NA,NA
"1973","RT @DeepLearn007: Artificial Intelligence Industry – An Overview by Segment
#AI #MachineLearning #DeepLearning #BigData #Fintech #Marketing…",FALSE,0,NA,2018-01-29 12:03:29,FALSE,NA,"957947303238631424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShammiKrSihol",297,TRUE,FALSE,NA,NA
"1974","RT @DeepLearn007: 5 Machine Learning Use Cases for 2018
#AI #MachineLearning #BigData #Fintech #Marketing #ML #HealthTech #CyberSecurity #D…",FALSE,0,NA,2018-01-29 12:03:14,FALSE,NA,"957947239518883840",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",283,TRUE,FALSE,NA,NA
"1975","RT @DeepLearn007: 5 Machine Learning Use Cases for 2018
#AI #MachineLearning #BigData #Fintech #Marketing #ML #HealthTech #CyberSecurity #D…",FALSE,0,NA,2018-01-29 12:03:13,FALSE,NA,"957947236339585025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",283,TRUE,FALSE,NA,NA
"1976","RT @AmandaHeiderman: Optimization for #DeepLearning 2017 Highlights by @seb_ruder https://t.co/l6cGYuFvzL #machinelearning #optimization",FALSE,0,NA,2018-01-29 12:03:03,FALSE,NA,"957947194320941056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nulllnil",1,TRUE,FALSE,NA,NA
"1977","RT @DeepLearn007: AI is the key to unlocking business data
#AI #MachineLearning #BigData #ML #tech 
https://t.co/c5dvE7jjpJ https://t.co/ca…",FALSE,0,NA,2018-01-29 12:03:02,FALSE,NA,"957947188159664129",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBotsFacebook</a>","Twinybots",154,TRUE,FALSE,NA,NA
"1978","RT @SAP: We've just scratched the surface on what #machinelearning can do for your org:  https://t.co/ob4WD82uZA https://t.co/uYaGh9aaJB",FALSE,0,NA,2018-01-29 12:03:01,FALSE,NA,"957947186595221504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilOpalTreeSAP",17,TRUE,FALSE,NA,NA
"1979","RT @essec: State of #AI and #MachineLearning
from @McKinsey. v/ @ipfconline1
@JimMarous
https://t.co/E3QciocYZi https://t.co/TBTIMEqLrr",FALSE,0,NA,2018-01-29 12:02:44,FALSE,NA,"957947115371663360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LgGurvan",36,TRUE,FALSE,NA,NA
"1980","RT @DeepLearn007: AI Begins to Infiltrate the Enterprise &amp; Leading AI Use Cases
#AI #MachineLearning #DeepLearning #BigData #Fintech #ML #D…",FALSE,0,NA,2018-01-29 12:02:43,FALSE,NA,"957947111147999232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",109,TRUE,FALSE,NA,NA
"1981","Artificial Intelligence in #DigitalMarketing

Real Examples &amp; Future

https://t.co/7YbtSK0Mwn  v/ TomasKolafa 
#AI… https://t.co/M83xJPaHE5",FALSE,1,NA,2018-01-29 12:02:20,TRUE,NA,"957947012422479872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Danish_0786",1,FALSE,FALSE,NA,NA
"1982","My results for last week was 53% correctly predicted games from a total of 77
https://t.co/Dne2QBFiV1
#ai… https://t.co/E3Xh88lneT",FALSE,1,NA,2018-01-29 12:02:19,TRUE,NA,"957947008140050432",NA,"<a href=""http://betbot.soccer"" rel=""nofollow"">betbotapp</a>","betbotsoccer",0,FALSE,FALSE,NA,NA
"1983","RT @lesson_shop: @tjholowaychuk <ed><U+00A0><U+00BE><ed><U+00B4><U+00A8> 1/10 - too complex

#Javascript #NodeJS #cloud #AI #MachineLearning #code #python #PHP #IoT #bigData #dat…",FALSE,0,NA,2018-01-29 12:02:07,FALSE,NA,"957946959247085569",NA,"<a href=""http://cseck.github.io/Gopher-Sauce"" rel=""nofollow"">GrowthGrip</a>","gophersauce",11,TRUE,FALSE,NA,NA
"1984","RT @FinancialBrand: 2018: The ‘Year of AI and Machine Learning’ for Financial Marketers

https://t.co/bMNo1jjclH

#MachineLearning @JimMaro…",FALSE,0,NA,2018-01-29 12:02:02,FALSE,NA,"957946938887954432",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JohnSnowai",6,TRUE,FALSE,NA,NA
"1985","10 Real-World Examples Of Machine Learning And #AI You Can Use Today https://t.co/1jtE6JMQhq via @RedPixie #machinelearning",FALSE,0,NA,2018-01-29 12:02:00,FALSE,NA,"957946929446621184",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","nlpforhackers",0,FALSE,FALSE,NA,NA
"1986","RT @KirkDBorne: The Most Complete Collection of the Best Cheat Sheets for #AI, #NeuralNetworks, #MachineLearning, #DeepLearning and #BigDat…",FALSE,0,NA,2018-01-29 12:01:54,FALSE,NA,"957946903706193920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LgGurvan",242,TRUE,FALSE,NA,NA
"1987","""Right now, #AI algorithms are buried inside complex #code, but creating a graphical #UI is a crucial step toward e… https://t.co/hYReImtdnY",FALSE,1,NA,2018-01-29 12:01:43,TRUE,NA,"957946859376513024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tpapasternos",0,FALSE,FALSE,NA,NA
"1988","RT @FinancialBrand: 2018: The ‘Year of AI and Machine Learning’ for Financial Marketers

https://t.co/bMNo1jjclH

#MachineLearning @JimMaro…",FALSE,0,NA,2018-01-29 12:01:39,FALSE,NA,"957946840430907392",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StrategyFintech",6,TRUE,FALSE,NA,NA
"1989","LOWEST PRICE EVER - Just $9.99 now - Check out the top 3 course recommendations to learn #Python now! For a limited… https://t.co/jfuv7nH6mx",FALSE,1,NA,2018-01-29 12:01:34,TRUE,NA,"957946822584041472",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","codingsmartway",0,FALSE,FALSE,NA,NA
"1990","LOWEST PRICE EVER - Just $9.99 now - Check out the top 3 course recommendations to learn #Python now! For a limited… https://t.co/iVHrK1CTdJ",FALSE,1,NA,2018-01-29 12:01:31,TRUE,NA,"957946809451732992",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","angular2book",0,FALSE,FALSE,NA,NA
"1991","LOWEST PRICE EVER - Just $9.99 now - Check out the top 3 course recommendations to learn #Python now! For a limited… https://t.co/0Wr43YaY1K",FALSE,0,NA,2018-01-29 12:01:31,TRUE,NA,"957946806624759809",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ionic2book",0,FALSE,FALSE,NA,NA
"1992","LOWEST PRICE EVER - Just $9.99 now - Check out the top 3 course recommendations to learn #Python now! For a limited… https://t.co/tkgWCg6RfR",FALSE,0,NA,2018-01-29 12:01:30,TRUE,NA,"957946802648600576",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Angular2Ionic2",0,FALSE,FALSE,NA,NA
"1993","LOWEST PRICE EVER - Just $9.99 now - Check out the top 3 course recommendations to learn #Python now! For a limited… https://t.co/kVgMWTbYvN",FALSE,0,NA,2018-01-29 12:01:27,TRUE,NA,"957946792838037504",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","s_eschweiler",0,FALSE,FALSE,NA,NA
"1994","RT @ipfconline1: Tapping Into Data Capital with Artificial Intelligence and #MachineLearning

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 3 Steps to Prepare Your #Business for the #…",FALSE,0,NA,2018-01-29 12:01:27,FALSE,NA,"957946790355062784",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BluePi_In",29,TRUE,FALSE,NA,NA
"1995","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 12:01:22,FALSE,NA,"957946770629079042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gokul_p_nair",199,TRUE,FALSE,NA,NA
"1996","RT @WebrootEMEA: You're invited to the #WebrootForum, UK friends! Gain insight into how #machinelearning driven threat prevention can help…",FALSE,0,NA,2018-01-29 12:01:13,FALSE,NA,"957946734050791424",NA,"<a href=""https://twitter.com/PriantoHub"" rel=""nofollow"">huginn.prianto.com</a>","PriantoHub",1,TRUE,FALSE,NA,NA
"1997","Smart underwear that can control your smart home!

via @mashabletech
#machinelearning #bigdata #AI… https://t.co/RnL3XsEnch",FALSE,0,NA,2018-01-29 12:01:06,TRUE,NA,"957946702794772480",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","iotnews_asia",0,FALSE,FALSE,NA,NA
"1998","Want to know whats happening in your business now and why? #BigData #AI #MachineLearning #Analytics… https://t.co/OmunQ8sIiC",FALSE,0,NA,2018-01-29 12:01:05,TRUE,NA,"957946699430981632",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ClearStoryData",0,FALSE,FALSE,NA,NA
"1999","Nick Bostrom The Ethics of The #ArtificialIntelligence Revolution https://t.co/iGL9H3DV6N #DataScience… https://t.co/N4KOdWnjpp",FALSE,2,NA,2018-01-29 12:01:02,TRUE,NA,"957946685895925761",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ManjeetRege",150,FALSE,FALSE,NA,NA
